Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-06-18,26.46571141280485,26.46571141280485,26.26283836364746,26.26283836364746,58500,0.318,0
1993-06-21,26.336611645490706,26.336611645490706,26.28128262942875,26.31816864013672,29300,0.0,0
1993-06-22,26.355044255403577,26.355044255403577,26.299715261165503,26.33660125732422,137500,0.0,0
1993-06-23,26.33660270771795,26.33660270771795,26.096843719482422,26.096843719482422,227600,0.0,0
1993-06-24,26.170630024068025,26.447275161743164,26.170630024068025,26.447275161743164,243700,0.0,0
1993-06-25,26.428831100463867,26.50260313424046,26.41038809201972,26.428831100463867,44800,0.0,0
1993-06-28,26.55792804978649,26.723915100097656,26.52104203860623,26.723915100097656,439900,0.0,0
1993-06-29,26.687029329318445,26.687029329318445,26.557928289024574,26.59481430053711,207500,0.0,0
1993-06-30,26.63170031204964,26.687029329318445,26.557928289024574,26.59481430053711,437600,0.0,0
1993-07-01,26.631701818261924,26.631701818261924,26.48415776386712,26.52104377746582,605700,0.0,0
1993-07-02,26.428827935332183,26.447270941567588,26.281283885448964,26.373498916625977,285400,0.0,0
1993-07-06,26.33660270771795,26.410374704098114,26.059957721292342,26.096843719482422,246400,0.0,0
1993-07-07,26.078416357920823,26.20751742899964,26.078416357920823,26.170631408691406,343700,0.0,0
1993-07-08,26.189077849172133,26.521052075429246,26.152191824032453,26.465723037719727,248200,0.0,0
1993-07-09,26.46571200452305,26.53948402404785,26.410382989879448,26.53948402404785,378200,0.0,0
1993-07-12,26.502600770666472,26.539486784265172,26.46571475706777,26.52104377746582,373700,0.0,0
1993-07-13,26.53948572831761,26.613257752579788,26.355055667662175,26.502599716186523,389600,0.0,0
1993-07-14,26.52104227751204,26.668586323562177,26.502599271755773,26.59481430053711,617300,0.0,0
1993-07-15,26.576364939591347,26.576364939591347,26.428820928823317,26.484149932861328,443800,0.0,0
1993-07-16,26.50259442169573,26.52103742407687,26.373493405027762,26.41037940979004,216400,0.0,0
1993-07-19,26.41038025883342,26.41038025883342,26.31816524396319,26.391937255859375,188200,0.0,0
1993-07-20,26.373507974870527,26.465723037719727,26.244406886881652,26.465723037719727,68500,0.0,0
1993-07-21,26.42883215256482,26.447275161743164,26.35506011585145,26.447275161743164,142700,0.0,0
1993-07-22,26.41038239939829,26.447268408335997,26.26283836364746,26.26283836364746,632400,0.0,0
1993-07-23,26.31816524396319,26.391937255859375,26.299722240989144,26.391937255859375,286200,0.0,0
1993-07-26,26.46571200452305,26.594813038691456,26.46571200452305,26.53948402404785,121300,0.0,0
1993-07-27,26.55792979106452,26.576372797863872,26.42882874346907,26.52104377746582,92800,0.0,0
1993-07-28,26.465723037719727,26.521052075429246,26.428837012580047,26.465723037719727,30800,0.0,0
1993-07-29,26.52104332937768,26.687030387767386,26.48415731640219,26.613258361816406,331000,0.0,0
1993-07-30,26.61326713827844,26.61326713827844,26.428837012580047,26.465723037719727,75300,0.0,0
1993-08-02,26.50259801428545,26.631699048453857,26.50259801428545,26.53948402404785,41300,0.0,0
1993-08-03,26.594817916552223,26.66858994960785,26.465716858704884,26.557931900024414,81600,0.0,0
1993-08-04,26.557931900024414,26.61326092481613,26.48415986696879,26.557931900024414,434000,0.0,0
1993-08-05,26.557928734383157,26.557928734383157,26.46571370405544,26.502599716186523,36800,0.0,0
1993-08-06,26.576370033810253,26.594813038691456,26.50259801428545,26.53948402404785,402300,0.0,0
1993-08-09,26.613260667243328,26.76080473192659,26.557931642987107,26.68703269958496,828200,0.0,0
1993-08-10,26.66860008239746,26.68704309766883,26.631714051854726,26.66860008239746,604900,0.0,0
1993-08-11,26.650157067126095,26.742372143482932,26.650157067126095,26.66860008239746,542200,0.0,0
1993-08-12,26.742358346587245,26.742358346587245,26.502599271755773,26.59481430053711,303700,0.0,0
1993-08-13,26.613265133960756,26.650151156322448,26.613265133960756,26.6317081451416,103500,0.0,0
1993-08-16,26.65014622953641,26.85301931502077,26.65014622953641,26.779247283935547,241800,0.0,0
1993-08-17,26.760811421506276,26.871469497680664,26.760811421506276,26.871469497680664,369300,0.0,0
1993-08-18,26.96366818789329,27.074326196872335,26.945225186396783,27.018997192382812,414300,0.0,0
1993-08-19,27.03744019387932,27.03744019387932,26.982111189389798,27.018997192382812,28500,0.0,0
1993-08-20,26.963665440495635,27.037437438964844,26.945222440878332,27.037437438964844,80700,0.0,0
1993-08-23,26.926778166243576,27.000550161219586,26.926778166243576,26.982107162475586,15600,0.0,0
1993-08-24,26.98211643226732,27.277204513549805,26.98211643226732,27.277204513549805,273400,0.0,0
1993-08-25,27.277196038735877,27.406297034186284,27.240310040035762,27.295639038085938,242300,0.0,0
1993-08-26,27.3140926361084,27.4616366881603,27.203434597069474,27.3140926361084,120000,0.0,0
1993-08-27,27.240310040035762,27.295639038085938,27.240310040035762,27.295639038085938,25700,0.0,0
1993-08-30,27.314088387572752,27.44318941303731,27.314088387572752,27.40630340576172,183500,0.0,0
1993-08-31,27.38786081659714,27.48007583618164,27.35097480876334,27.48007583618164,66500,0.0,0
1993-09-01,27.387862513142245,27.498520543498376,27.387862513142245,27.443191528320312,136500,0.0,0
1993-09-02,27.4616426363718,27.49852865737431,27.332541562863,27.350984573364258,472400,0.0,0
1993-09-03,27.33252546922216,27.40629746778956,27.295639469938457,27.36941146850586,630500,0.0,0
1993-09-07,27.36941998299297,27.406305993751722,27.148103918440466,27.18498992919922,196400,0.0,0
1993-09-08,27.184980804048646,27.184980804048646,26.908335816219115,27.09276580810547,269900,0.0,0
1993-09-09,26.98212804094605,27.166558171096057,26.98212804094605,27.148115158081055,239200,0.0,0
1993-09-10,27.221862839207507,27.40629280424279,27.18497684620045,27.387849807739258,106500,0.0,0
1993-09-13,27.480075420312897,27.480075420312897,27.40630340576172,27.40630340576172,66900,0.0,0
1993-09-14,27.332525036786052,27.332525036786052,27.203424041335648,27.295639038085938,184500,0.0,0
1993-09-15,27.184981472087355,27.387854468147708,27.092766473878104,27.36941146850586,101000,0.0,0
1993-09-16,27.332534382243278,27.350977387899313,27.240319353963105,27.25876235961914,54300,0.0,0
1993-09-17,27.24303511740566,27.261593043234956,27.168803414088476,27.20591926574707,200900,0.286,0
1993-09-20,27.243033911535797,27.29870768655937,26.98322296142578,26.98322296142578,57800,0.0,0
1993-09-21,27.020335911552685,27.05745175758504,26.612061605196807,26.890430450439453,318200,0.0,0
1993-09-22,26.98321749134312,27.150238782555007,26.946101648851588,27.113122940063477,439700,0.0,0
1993-09-23,27.18734594491812,27.280135521521935,27.150230114276592,27.261577606201172,88500,0.0,0
1993-09-24,27.22447088456398,27.243028806094017,27.150239198443835,27.187355041503906,53500,0.0,0
1993-09-27,27.39149003218832,27.48427963256836,27.39149003218832,27.48427963256836,274600,0.0,0
1993-09-28,27.502833889043703,27.502833889043703,27.410044301023987,27.42860221862793,158300,0.0,0
1993-09-29,27.428601199562504,27.502832867220317,27.298695781161328,27.335811614990234,221000,0.0,0
1993-09-30,27.335823234246703,27.391497008654536,27.224475685431035,27.280149459838867,99300,0.0,0
1993-10-01,27.243011087199363,27.44714809125876,27.205895268279473,27.410032272338867,22700,0.0,0
1993-10-04,27.447162628173828,27.447162628173828,27.37293095101852,27.447162628173828,1038500,0.0,0
1993-10-05,27.502821819638594,27.502821819638594,27.317242725039144,27.410032272338867,436500,0.0,0
1993-10-06,27.42859722799079,27.539944713354757,27.391481399536133,27.391481399536133,209200,0.0,0
1993-10-07,27.42861593287924,27.42861593287924,27.298710444699164,27.31726837158203,59400,0.0,0
1993-10-08,27.39149168162042,27.410049602813928,27.15023870610479,27.3543758392334,54400,0.0,0
1993-10-11,27.410032272338867,27.465706000718704,27.410032272338867,27.410032272338867,467100,0.0,0
1993-10-12,27.447162628173828,27.465720547462652,27.428604708885,27.447162628173828,26200,0.0,0
1993-10-13,27.465720547462652,27.465720547462652,27.410046789596176,27.447162628173828,139100,0.0,0
1993-10-14,27.558498433498897,27.79975128173828,27.48426678788678,27.79975128173828,108100,0.0,0
1993-10-15,27.929655666528628,28.003887309496147,27.85542402356111,27.948213577270508,1502500,0.0,0
1993-10-18,27.929666674089496,27.929666674089496,27.83687708381013,27.873992919921875,722400,0.0,0
1993-10-19,27.83687829491598,27.89255205150581,27.669857025146484,27.669857025146484,880100,0.0,0
1993-10-20,27.76265352201877,27.76265352201877,27.65130598115506,27.706979751586914,230400,0.0,0
1993-10-21,27.725530781736314,27.725530781736314,27.632741187419928,27.669857025146484,56200,0.0,0
1993-10-22,27.70697259260316,27.818320104696678,27.53995132446289,27.53995132446289,390700,0.0,0
1993-10-25,27.55850966899626,27.651299263841363,27.484277993120173,27.61418342590332,114500,0.0,0
1993-10-26,27.595621109008793,27.614179025020228,27.5028315289516,27.59562110900879,186200,0.0,0
1993-10-27,27.55850966899626,27.632741344872343,27.55850966899626,27.61418342590332,118400,0.0,0
1993-10-28,27.651296161348775,27.892549080877323,27.651296161348775,27.818317413330078,129600,0.0,0
1993-10-29,27.799759496443265,27.836875330216888,27.781201579556456,27.818317413330078,80700,0.0,0
1993-11-01,27.78121341012433,27.911118883651966,27.78121341012433,27.892560958862305,36400,0.0,0
1993-11-02,27.855435001866002,27.911108756033624,27.706971657419015,27.873992919921875,262100,0.0,0
1993-11-03,27.855435351463726,27.855435351463726,27.391487394244145,27.521392822265625,479100,0.0,0
1993-11-04,27.52139109043987,27.52139109043987,27.20590649938291,27.224464416503906,130400,0.0,0
1993-11-05,27.15023870610479,27.3543758392334,27.038891178943732,27.3543758392334,363200,0.0,0
1993-11-08,27.372923485308807,27.465713056445445,27.298691828399495,27.391481399536133,367600,0.0,0
1993-11-09,27.577053457478375,27.59561136693832,27.391474362878924,27.410032272338867,246900,0.0,0
1993-11-10,27.41004631724409,27.61418342590332,27.335814641368007,27.61418342590332,46500,0.0,0
1993-11-11,27.6141829991919,27.68841467392091,27.521393405780636,27.53995132446289,88900,0.0,0
1993-11-12,27.595625349693375,27.76264661946287,27.577067430830095,27.669857025146484,108200,0.0,0
1993-11-15,27.725524459429234,27.725524459429234,27.577061142377403,27.65129280090332,243300,0.0,0
1993-11-16,27.706961135507505,27.79975069054939,27.59561366945724,27.781192779541016,492600,0.0,0
1993-11-17,27.799772796733336,27.799772796733336,27.558519761781714,27.63275146484375,39600,0.0,0
1993-11-18,27.595629484645446,27.65130324957748,27.484281954781377,27.558513641357422,240800,0.0,0
1993-11-19,27.46571467472957,27.539946336012623,27.447156759408806,27.502830505371094,106000,0.0,0
1993-11-22,27.428601199562504,27.447159116476957,27.243022030417965,27.335811614990234,165300,0.0,0
1993-11-23,27.48427963256836,27.50283755264437,27.335816271960294,27.48427963256836,89700,0.0,0
1993-11-24,27.558505276985915,27.614179025020228,27.521389444963038,27.59562110900879,77200,0.0,0
1993-11-26,27.669857182810382,27.669857182810382,27.5956255069343,27.61418342590332,1019800,0.0,0
1993-11-29,27.688409658578728,27.744083404541016,27.502830505371094,27.502830505371094,517500,0.0,0
1993-11-30,27.48427698568806,27.65129825028711,27.465719067399277,27.521392822265625,230000,0.0,0
1993-12-01,27.669861171221495,27.688419092865505,27.558513641357422,27.558513641357422,379200,0.0,0
1993-12-02,27.61419353907824,27.65130939060926,27.558519761781714,27.63275146484375,352000,0.0,0
1993-12-03,27.61418559096729,27.744091033935547,27.61418559096729,27.744091033935547,306000,0.0,0
1993-12-06,27.781215488433837,27.87400511932373,27.781215488433837,27.836889266967773,99500,0.0,0
1993-12-07,27.836875330216888,27.8554332471037,27.781201579556456,27.818317413330078,88800,0.0,0
1993-12-08,27.818317413330078,27.818317413330078,27.781201579556456,27.818317413330078,146700,0.0,0
1993-12-09,27.818322131911433,27.855437971980695,27.68841669166902,27.72553253173828,416500,0.0,0
1993-12-10,27.744088700599594,27.744088700599594,27.61418326855665,27.669857025146484,412900,0.0,0
1993-12-13,27.669867931365967,27.836889266967773,27.63275207901001,27.836889266967773,273200,0.0,0
1993-12-14,27.855446574029866,27.855446574029866,27.63275146484375,27.63275146484375,41900,0.0,0
1993-12-15,27.669852773054544,27.688410689065982,27.595621109008793,27.59562110900879,82600,0.0,0
1993-12-16,27.70699253286817,27.70699253286817,27.6513187367539,27.688434600830078,78200,0.0,0
1993-12-17,27.747155221516653,27.859264939583387,27.72847026850553,27.840579986572266,104700,0.317,0
1993-12-20,27.8219053253092,27.896645165001097,27.803220365386224,27.877960205078125,68800,0.0,0
1993-12-21,27.840591243392442,27.840591243392442,27.747166440562264,27.784536361694336,205700,0.0,0
1993-12-22,27.859272393052706,27.990067099123376,27.80321751902242,27.97138214111328,410300,0.0,0
1993-12-23,27.95269203186035,28.008746895560606,27.91532212272685,27.95269203186035,533800,0.0,0
1993-12-27,27.95269131153188,28.102170944213867,27.95269131153188,28.102170944213867,447100,0.0,0
1993-12-28,28.08348239172193,28.176907150177428,28.06479744003083,28.158222198486328,880600,0.0,0
1993-12-29,28.176908281396,28.195593233837243,28.10216847163102,28.120853424072266,266700,0.0,0
1993-12-30,28.102173788059226,28.102173788059226,27.9526941402504,28.00874900817871,219900,0.0,0
1993-12-31,28.06480653840851,28.102176453905727,27.84058704542522,27.859272003173828,312900,0.0,0
1994-01-03,27.859276203958476,27.896646125090545,27.747166440562264,27.784536361694336,960900,0.0,0
1994-01-04,27.82191046084323,27.896650314331055,27.784540534099317,27.896650314331055,164300,0.0,0
1994-01-05,27.9340070772936,27.971376986427103,27.82189734989309,27.95269203186035,710900,0.0,0
1994-01-06,27.990061940993854,28.008746895560606,27.91532212272685,27.95269203186035,201000,0.0,0
1994-01-07,28.008743709424802,28.13953837651351,27.934003899659828,28.120853424072266,775500,0.0,0
1994-01-10,28.158224585489936,28.457183837890625,28.083484772389763,28.457183837890625,593700,0.0,0
1994-01-11,28.43851395406221,28.43851395406221,28.307719211829333,28.40114402770996,295200,0.0,0
1994-01-12,28.419826137429418,28.419826137429418,28.21429156312848,28.307716369628906,158400,0.0,0
1994-01-13,28.232969284057617,28.28902415358255,28.195599371040995,28.232969284057617,244300,0.0,0
1994-01-14,28.32640208959108,28.401141936793167,28.32640208959108,28.3450870513916,137200,0.0,0
1994-01-17,28.3450870513916,28.382456974992646,28.289032165990037,28.3450870513916,17700,0.0,0
1994-01-18,28.382421493530273,28.419791370414448,28.326366678204014,28.382421493530273,166400,0.0,0
1994-01-19,28.345086292229077,28.382456214829247,28.25166148572865,28.307716369628906,200800,0.0,0
1994-01-20,28.3450516166461,28.401106431972362,28.326366678204014,28.382421493530273,281100,0.0,0
1994-01-21,28.419821734164195,28.419821734164195,28.307711983733565,28.326396942138672,85600,0.0,0
1994-01-24,28.3077115949416,28.438506301980933,28.21428680419922,28.21428680419922,373800,0.0,0
1994-01-25,28.232971762347695,28.25165672049617,28.15823192975379,28.21428680419922,310400,0.0,0
1994-01-26,28.21427501492015,28.307699766625188,28.17690511423814,28.28901481628418,145100,0.0,0
1994-01-27,28.345082669982112,28.58798713584221,28.30771275215748,28.550617218017578,344500,0.0,0
1994-01-28,28.662718952168994,28.718773813222782,28.625349044799805,28.625349044799805,356500,0.0,0
1994-01-31,28.737469666358024,28.886949352528937,28.700099744815294,28.830894470214844,313800,0.0,0
1994-02-01,28.793511921885734,28.793511921885734,28.644032301265952,28.6814022064209,303600,0.0,0
1994-02-02,28.774828938604557,28.868253707885742,28.75614398474832,28.868253707885742,307600,0.0,0
1994-02-03,28.81218752470376,28.81218752470376,28.644023006077084,28.73744773864746,466100,0.0,0
1994-02-04,28.73745020436828,28.77482010060283,28.083477020263672,28.083477020263672,1403200,0.0,0
1994-02-07,28.00875226456598,28.289026636793125,28.00875226456598,28.21428680419922,516400,0.0,0
1994-02-08,28.27033919707424,28.27033919707424,28.12085954500775,28.232969284057617,188200,0.0,0
1994-02-09,28.251662242388992,28.363772013192122,28.214292318787948,28.3450870513916,144600,0.0,0
1994-02-10,28.32639039323685,28.345075347322098,28.102170944213867,28.102170944213867,883900,0.0,0
1994-02-11,28.12087209434838,28.270351813122325,27.990077340421177,28.19561195373535,519400,0.0,0
1994-02-14,28.139544501516063,28.32639406659917,28.10217458849944,28.232969284057617,2742100,0.0,0
1994-02-15,28.28899680131984,28.401106431972362,28.251626924435666,28.382421493530273,374700,0.0,0
1994-02-16,28.419824411746543,28.419824411746543,28.30771465075346,28.36376953125,287600,0.0,0
1994-02-17,28.49457139128324,28.513256356129986,28.12087209434838,28.19561195373535,342400,0.0,0
1994-02-18,28.21429639180501,28.232981356302897,27.952706888834634,28.027446746826172,313300,0.0,0
1994-02-22,28.102181795327972,28.307716369628906,28.102181795327972,28.307716369628906,154500,0.0,0
1994-02-23,28.34507902310748,28.363763979615793,28.139544501516063,28.232969284057617,391700,0.0,0
1994-02-24,28.139546369402943,28.139546369402943,27.84058704542522,27.859272003173828,770800,0.0,0
1994-02-25,27.89663413624579,27.99005889892578,27.840579278637794,27.99005889892578,531300,0.0,0
1994-02-28,28.064798709069777,28.139538519213772,27.99005889892578,27.99005889892578,333000,0.0,0
1994-03-01,27.99006996461597,28.046124844384895,27.728480525694327,27.877960205078125,423600,0.0,0
1994-03-02,27.522937315056122,27.915321350097656,27.448197498857734,27.915321350097656,581500,0.0,0
1994-03-03,27.877949892594508,27.877949892594508,27.765840174527774,27.840579986572266,223200,0.0,0
1994-03-04,27.840581533899268,27.990061166296044,27.747156763651283,27.915321350097656,595800,0.0,0
1994-03-07,28.00875682297464,28.102181628921855,28.00875682297464,28.06481170654297,539800,0.0,0
1994-03-08,28.08348671382761,28.08348671382761,27.91532212272685,27.95269203186035,880300,0.0,0
1994-03-09,27.990052279677297,28.102161968380948,27.859257642856377,28.083477020263672,2500100,0.0,0
1994-03-10,28.06480653840851,28.06480653840851,27.765847214430792,27.859272003173828,207400,0.0,0
1994-03-11,27.89663927232209,28.04611892013092,27.747159624513266,28.00874900817871,576600,0.0,0
1994-03-14,28.120869078054817,28.120869078054817,28.008759300999447,28.04612922668457,345900,0.0,0
1994-03-15,28.102186604817707,28.15824149831136,28.008761782328286,28.027446746826172,748600,0.0,0
1994-03-16,28.064783267873935,28.251632690429688,27.97135855659606,28.251632690429688,455500,0.0,0
1994-03-17,28.15820797915181,28.289002574940838,28.15820797915181,28.251632690429688,133000,0.0,0
1994-03-18,28.11393803782409,28.28307269179496,28.095145298493996,28.245487213134766,365500,0.271,0
1994-03-21,28.15151633223826,28.226687270375077,28.095138128635643,28.17030906677246,324800,0.0,0
1994-03-22,28.17031625581438,28.301865431125055,28.11393803782409,28.245487213134766,435700,0.0,0
